filename,speaker_id,word_id,word_text,augmentation,frames,fps,duration
s7_w7_base.mp4,s7,w7,जन्मलेले,base,50,25.00,2.000
s7_w8_base.mp4,s7,w8,एक,base,50,25.00,2.000
s7_w9_base.mp4,s7,w9,शूरवीर,base,50,25.00,2.000
s7_w10_base.mp4,s7,w10,आणि,base,50,25.00,2.000
s7_w11_base.mp4,s7,w11,महान,base,50,25.00,2.000
s7_w12_base.mp4,s7,w12,राजे,base,50,25.00,2.000
s7_w13_base.mp4,s7,w13,होते,base,50,25.00,2.000
s7_w14_base.mp4,s7,w14,त्यांनी,base,50,25.00,2.000
s7_w15_base.mp4,s7,w15,रयतेचे,base,50,25.00,2.000
s7_w16_base.mp4,s7,w16,राज्य,base,50,25.00,2.000
s7_w17_base.mp4,s7,w17,म्हणजेच,base,50,25.00,2.000
s7_w18_base.mp4,s7,w18,स्वराज्य,base,50,25.00,2.000
s7_w19_base.mp4,s7,w19,स्थापन,base,50,25.00,2.000
s7_w20_base.mp4,s7,w20,केले,base,50,25.00,2.000
s7_w1_darken.mp4,s7,w1,छत्रपती,darken,50,25.00,2.000
s7_w2_darken.mp4,s7,w2,शिवाजी,darken,50,25.00,2.000
s7_w3_darken.mp4,s7,w3,महाराज,darken,50,25.00,2.000
s7_w4_darken.mp4,s7,w4,हे,darken,50,25.00,2.000
s7_w5_darken.mp4,s7,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s7_w6_darken.mp4,s7,w6,मातीमध्ये,darken,50,25.00,2.000
s7_w7_darken.mp4,s7,w7,जन्मलेले,darken,50,25.00,2.000
s7_w8_darken.mp4,s7,w8,एक,darken,50,25.00,2.000
s7_w9_darken.mp4,s7,w9,शूरवीर,darken,50,25.00,2.000
s7_w10_darken.mp4,s7,w10,आणि,darken,50,25.00,2.000
s7_w11_darken.mp4,s7,w11,महान,darken,50,25.00,2.000
s7_w12_darken.mp4,s7,w12,राजे,darken,50,25.00,2.000
s7_w13_darken.mp4,s7,w13,होते,darken,50,25.00,2.000
s7_w14_darken.mp4,s7,w14,त्यांनी,darken,50,25.00,2.000
s7_w15_darken.mp4,s7,w15,रयतेचे,darken,50,25.00,2.000
s7_w16_darken.mp4,s7,w16,राज्य,darken,50,25.00,2.000
s7_w17_darken.mp4,s7,w17,म्हणजेच,darken,50,25.00,2.000
s7_w18_darken.mp4,s7,w18,स्वराज्य,darken,50,25.00,2.000
s7_w19_darken.mp4,s7,w19,स्थापन,darken,50,25.00,2.000
s7_w20_darken.mp4,s7,w20,केले,darken,50,25.00,2.000
s7_w1_lighten.mp4,s7,w1,छत्रपती,lighten,50,25.00,2.000
s7_w2_lighten.mp4,s7,w2,शिवाजी,lighten,50,25.00,2.000
s7_w3_lighten.mp4,s7,w3,महाराज,lighten,50,25.00,2.000
s7_w4_lighten.mp4,s7,w4,हे,lighten,50,25.00,2.000
s7_w5_lighten.mp4,s7,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s7_w6_lighten.mp4,s7,w6,मातीमध्ये,lighten,50,25.00,2.000
s7_w7_lighten.mp4,s7,w7,जन्मलेले,lighten,50,25.00,2.000
s7_w8_lighten.mp4,s7,w8,एक,lighten,50,25.00,2.000
s7_w9_lighten.mp4,s7,w9,शूरवीर,lighten,50,25.00,2.000
s7_w10_lighten.mp4,s7,w10,आणि,lighten,50,25.00,2.000
s7_w11_lighten.mp4,s7,w11,महान,lighten,50,25.00,2.000
s7_w12_lighten.mp4,s7,w12,राजे,lighten,50,25.00,2.000
s7_w13_lighten.mp4,s7,w13,होते,lighten,50,25.00,2.000
s7_w14_lighten.mp4,s7,w14,त्यांनी,lighten,50,25.00,2.000
s7_w15_lighten.mp4,s7,w15,रयतेचे,lighten,50,25.00,2.000
s7_w16_lighten.mp4,s7,w16,राज्य,lighten,50,25.00,2.000
s7_w17_lighten.mp4,s7,w17,म्हणजेच,lighten,50,25.00,2.000
s7_w18_lighten.mp4,s7,w18,स्वराज्य,lighten,50,25.00,2.000
s7_w19_lighten.mp4,s7,w19,स्थापन,lighten,50,25.00,2.000
s7_w20_lighten.mp4,s7,w20,केले,lighten,50,25.00,2.000
s8_w1_base.mp4,s8,w1,छत्रपती,base,50,25.00,2.000
s8_w2_base.mp4,s8,w2,शिवाजी,base,50,25.00,2.000
s8_w3_base.mp4,s8,w3,महाराज,base,50,25.00,2.000
s8_w4_base.mp4,s8,w4,हे,base,50,25.00,2.000
s8_w5_base.mp4,s8,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s8_w6_base.mp4,s8,w6,मातीमध्ये,base,50,25.00,2.000
s8_w7_base.mp4,s8,w7,जन्मलेले,base,50,25.00,2.000
s8_w8_base.mp4,s8,w8,एक,base,50,25.00,2.000
s8_w9_base.mp4,s8,w9,शूरवीर,base,50,25.00,2.000
s8_w10_base.mp4,s8,w10,आणि,base,50,25.00,2.000
s8_w11_base.mp4,s8,w11,महान,base,50,25.00,2.000
s8_w12_base.mp4,s8,w12,राजे,base,50,25.00,2.000
s8_w13_base.mp4,s8,w13,होते,base,50,25.00,2.000
s8_w14_base.mp4,s8,w14,त्यांनी,base,50,25.00,2.000
s8_w15_base.mp4,s8,w15,रयतेचे,base,50,25.00,2.000
s8_w16_base.mp4,s8,w16,राज्य,base,50,25.00,2.000
s8_w17_base.mp4,s8,w17,म्हणजेच,base,50,25.00,2.000
s8_w18_base.mp4,s8,w18,स्वराज्य,base,50,25.00,2.000
s8_w19_base.mp4,s8,w19,स्थापन,base,50,25.00,2.000
s8_w20_base.mp4,s8,w20,केले,base,50,25.00,2.000
s8_w1_darken.mp4,s8,w1,छत्रपती,darken,50,25.00,2.000
s8_w2_darken.mp4,s8,w2,शिवाजी,darken,50,25.00,2.000
s8_w3_darken.mp4,s8,w3,महाराज,darken,50,25.00,2.000
s8_w4_darken.mp4,s8,w4,हे,darken,50,25.00,2.000
s8_w5_darken.mp4,s8,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s8_w6_darken.mp4,s8,w6,मातीमध्ये,darken,50,25.00,2.000
s8_w7_darken.mp4,s8,w7,जन्मलेले,darken,50,25.00,2.000
s8_w8_darken.mp4,s8,w8,एक,darken,50,25.00,2.000
s8_w9_darken.mp4,s8,w9,शूरवीर,darken,50,25.00,2.000
s8_w10_darken.mp4,s8,w10,आणि,darken,50,25.00,2.000
s8_w11_darken.mp4,s8,w11,महान,darken,50,25.00,2.000
s8_w12_darken.mp4,s8,w12,राजे,darken,50,25.00,2.000
s8_w13_darken.mp4,s8,w13,होते,darken,50,25.00,2.000
s8_w14_darken.mp4,s8,w14,त्यांनी,darken,50,25.00,2.000
s8_w15_darken.mp4,s8,w15,रयतेचे,darken,50,25.00,2.000
s8_w16_darken.mp4,s8,w16,राज्य,darken,50,25.00,2.000
s8_w17_darken.mp4,s8,w17,म्हणजेच,darken,50,25.00,2.000
s8_w18_darken.mp4,s8,w18,स्वराज्य,darken,50,25.00,2.000
s8_w19_darken.mp4,s8,w19,स्थापन,darken,50,25.00,2.000
s8_w20_darken.mp4,s8,w20,केले,darken,50,25.00,2.000
s8_w1_lighten.mp4,s8,w1,छत्रपती,lighten,50,25.00,2.000
s8_w2_lighten.mp4,s8,w2,शिवाजी,lighten,50,25.00,2.000
s8_w3_lighten.mp4,s8,w3,महाराज,lighten,50,25.00,2.000
s8_w4_lighten.mp4,s8,w4,हे,lighten,50,25.00,2.000
s8_w5_lighten.mp4,s8,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s8_w6_lighten.mp4,s8,w6,मातीमध्ये,lighten,50,25.00,2.000
s8_w7_lighten.mp4,s8,w7,जन्मलेले,lighten,50,25.00,2.000
s8_w8_lighten.mp4,s8,w8,एक,lighten,50,25.00,2.000
s8_w9_lighten.mp4,s8,w9,शूरवीर,lighten,50,25.00,2.000
s8_w10_lighten.mp4,s8,w10,आणि,lighten,50,25.00,2.000
s8_w11_lighten.mp4,s8,w11,महान,lighten,50,25.00,2.000
s8_w12_lighten.mp4,s8,w12,राजे,lighten,50,25.00,2.000
s8_w13_lighten.mp4,s8,w13,होते,lighten,50,25.00,2.000
s8_w14_lighten.mp4,s8,w14,त्यांनी,lighten,50,25.00,2.000
s8_w15_lighten.mp4,s8,w15,रयतेचे,lighten,50,25.00,2.000
s8_w16_lighten.mp4,s8,w16,राज्य,lighten,50,25.00,2.000
s8_w17_lighten.mp4,s8,w17,म्हणजेच,lighten,50,25.00,2.000
s8_w18_lighten.mp4,s8,w18,स्वराज्य,lighten,50,25.00,2.000
s8_w19_lighten.mp4,s8,w19,स्थापन,lighten,50,25.00,2.000
s8_w20_lighten.mp4,s8,w20,केले,lighten,50,25.00,2.000
s9_w1_base.mp4,s9,w1,छत्रपती,base,50,25.00,2.000
s9_w2_base.mp4,s9,w2,शिवाजी,base,50,25.00,2.000
s9_w3_base.mp4,s9,w3,महाराज,base,50,25.00,2.000
s9_w4_base.mp4,s9,w4,हे,base,50,25.00,2.000
s9_w5_base.mp4,s9,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s9_w6_base.mp4,s9,w6,मातीमध्ये,base,50,25.00,2.000
s9_w7_base.mp4,s9,w7,जन्मलेले,base,50,25.00,2.000
s9_w8_base.mp4,s9,w8,एक,base,50,25.00,2.000
s9_w9_base.mp4,s9,w9,शूरवीर,base,50,25.00,2.000
s9_w10_base.mp4,s9,w10,आणि,base,50,25.00,2.000
s9_w11_base.mp4,s9,w11,महान,base,50,25.00,2.000
s9_w12_base.mp4,s9,w12,राजे,base,50,25.00,2.000
s9_w13_base.mp4,s9,w13,होते,base,50,25.00,2.000
s9_w14_base.mp4,s9,w14,त्यांनी,base,50,25.00,2.000
s9_w15_base.mp4,s9,w15,रयतेचे,base,50,25.00,2.000
s9_w16_base.mp4,s9,w16,राज्य,base,50,25.00,2.000
s9_w17_base.mp4,s9,w17,म्हणजेच,base,50,25.00,2.000
s9_w18_base.mp4,s9,w18,स्वराज्य,base,50,25.00,2.000
s9_w19_base.mp4,s9,w19,स्थापन,base,50,25.00,2.000
s9_w20_base.mp4,s9,w20,केले,base,50,25.00,2.000
s9_w1_darken.mp4,s9,w1,छत्रपती,darken,50,25.00,2.000
s9_w2_darken.mp4,s9,w2,शिवाजी,darken,50,25.00,2.000
s9_w3_darken.mp4,s9,w3,महाराज,darken,50,25.00,2.000
s9_w4_darken.mp4,s9,w4,हे,darken,50,25.00,2.000
s9_w5_darken.mp4,s9,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s9_w6_darken.mp4,s9,w6,मातीमध्ये,darken,50,25.00,2.000
s9_w7_darken.mp4,s9,w7,जन्मलेले,darken,50,25.00,2.000
s9_w8_darken.mp4,s9,w8,एक,darken,50,25.00,2.000
s9_w9_darken.mp4,s9,w9,शूरवीर,darken,50,25.00,2.000
s9_w10_darken.mp4,s9,w10,आणि,darken,50,25.00,2.000
s9_w11_darken.mp4,s9,w11,महान,darken,50,25.00,2.000
s9_w12_darken.mp4,s9,w12,राजे,darken,50,25.00,2.000
s9_w13_darken.mp4,s9,w13,होते,darken,50,25.00,2.000
s9_w14_darken.mp4,s9,w14,त्यांनी,darken,50,25.00,2.000
s9_w15_darken.mp4,s9,w15,रयतेचे,darken,50,25.00,2.000
s9_w16_darken.mp4,s9,w16,राज्य,darken,50,25.00,2.000
s9_w17_darken.mp4,s9,w17,म्हणजेच,darken,50,25.00,2.000
s9_w18_darken.mp4,s9,w18,स्वराज्य,darken,50,25.00,2.000
s9_w19_darken.mp4,s9,w19,स्थापन,darken,50,25.00,2.000
s9_w20_darken.mp4,s9,w20,केले,darken,50,25.00,2.000
s9_w1_lighten.mp4,s9,w1,छत्रपती,lighten,50,25.00,2.000
s9_w2_lighten.mp4,s9,w2,शिवाजी,lighten,50,25.00,2.000
s9_w3_lighten.mp4,s9,w3,महाराज,lighten,50,25.00,2.000
s9_w4_lighten.mp4,s9,w4,हे,lighten,50,25.00,2.000
s9_w5_lighten.mp4,s9,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s9_w6_lighten.mp4,s9,w6,मातीमध्ये,lighten,50,25.00,2.000
s9_w7_lighten.mp4,s9,w7,जन्मलेले,lighten,50,25.00,2.000
s9_w8_lighten.mp4,s9,w8,एक,lighten,50,25.00,2.000
s9_w9_lighten.mp4,s9,w9,शूरवीर,lighten,50,25.00,2.000
s9_w10_lighten.mp4,s9,w10,आणि,lighten,50,25.00,2.000
s9_w11_lighten.mp4,s9,w11,महान,lighten,50,25.00,2.000
s9_w12_lighten.mp4,s9,w12,राजे,lighten,50,25.00,2.000
s9_w13_lighten.mp4,s9,w13,होते,lighten,50,25.00,2.000
s9_w14_lighten.mp4,s9,w14,त्यांनी,lighten,50,25.00,2.000
s9_w15_lighten.mp4,s9,w15,रयतेचे,lighten,50,25.00,2.000
s9_w16_lighten.mp4,s9,w16,राज्य,lighten,50,25.00,2.000
s9_w17_lighten.mp4,s9,w17,म्हणजेच,lighten,50,25.00,2.000
s9_w18_lighten.mp4,s9,w18,स्वराज्य,lighten,50,25.00,2.000
s9_w19_lighten.mp4,s9,w19,स्थापन,lighten,50,25.00,2.000
s9_w20_lighten.mp4,s9,w20,केले,lighten,50,25.00,2.000
s10_w1_base.mp4,s10,w1,छत्रपती,base,50,25.00,2.000
s10_w2_base.mp4,s10,w2,शिवाजी,base,50,25.00,2.000
s10_w3_base.mp4,s10,w3,महाराज,base,50,25.00,2.000
s10_w4_base.mp4,s10,w4,हे,base,50,25.00,2.000
s10_w5_base.mp4,s10,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s10_w6_base.mp4,s10,w6,मातीमध्ये,base,50,25.00,2.000
s10_w7_base.mp4,s10,w7,जन्मलेले,base,50,25.00,2.000
s10_w8_base.mp4,s10,w8,एक,base,50,25.00,2.000
s10_w9_base.mp4,s10,w9,शूरवीर,base,50,25.00,2.000
s10_w10_base.mp4,s10,w10,आणि,base,50,25.00,2.000
s10_w11_base.mp4,s10,w11,महान,base,50,25.00,2.000
s10_w12_base.mp4,s10,w12,राजे,base,50,25.00,2.000
s10_w13_base.mp4,s10,w13,होते,base,50,25.00,2.000
s10_w14_base.mp4,s10,w14,त्यांनी,base,50,25.00,2.000
s10_w15_base.mp4,s10,w15,रयतेचे,base,50,25.00,2.000
s10_w16_base.mp4,s10,w16,राज्य,base,50,25.00,2.000
s10_w17_base.mp4,s10,w17,म्हणजेच,base,50,25.00,2.000
s10_w18_base.mp4,s10,w18,स्वराज्य,base,50,25.00,2.000
s10_w19_base.mp4,s10,w19,स्थापन,base,50,25.00,2.000
s10_w20_base.mp4,s10,w20,केले,base,50,25.00,2.000
s10_w1_darken.mp4,s10,w1,छत्रपती,darken,50,25.00,2.000
s10_w2_darken.mp4,s10,w2,शिवाजी,darken,50,25.00,2.000
s10_w3_darken.mp4,s10,w3,महाराज,darken,50,25.00,2.000
s10_w4_darken.mp4,s10,w4,हे,darken,50,25.00,2.000
s10_w5_darken.mp4,s10,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s10_w6_darken.mp4,s10,w6,मातीमध्ये,darken,50,25.00,2.000
s10_w7_darken.mp4,s10,w7,जन्मलेले,darken,50,25.00,2.000
s10_w8_darken.mp4,s10,w8,एक,darken,50,25.00,2.000
s10_w9_darken.mp4,s10,w9,शूरवीर,darken,50,25.00,2.000
s10_w10_darken.mp4,s10,w10,आणि,darken,50,25.00,2.000
s10_w11_darken.mp4,s10,w11,महान,darken,50,25.00,2.000
s10_w12_darken.mp4,s10,w12,राजे,darken,50,25.00,2.000
s10_w13_darken.mp4,s10,w13,होते,darken,50,25.00,2.000
s10_w14_darken.mp4,s10,w14,त्यांनी,darken,50,25.00,2.000
s10_w15_darken.mp4,s10,w15,रयतेचे,darken,50,25.00,2.000
s10_w16_darken.mp4,s10,w16,राज्य,darken,50,25.00,2.000
s10_w17_darken.mp4,s10,w17,म्हणजेच,darken,50,25.00,2.000
s10_w18_darken.mp4,s10,w18,स्वराज्य,darken,50,25.00,2.000
s10_w19_darken.mp4,s10,w19,स्थापन,darken,50,25.00,2.000
s10_w20_darken.mp4,s10,w20,केले,darken,50,25.00,2.000
s10_w1_lighten.mp4,s10,w1,छत्रपती,lighten,50,25.00,2.000
s10_w2_lighten.mp4,s10,w2,शिवाजी,lighten,50,25.00,2.000
s10_w3_lighten.mp4,s10,w3,महाराज,lighten,50,25.00,2.000
s10_w4_lighten.mp4,s10,w4,हे,lighten,50,25.00,2.000
s10_w5_lighten.mp4,s10,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s10_w6_lighten.mp4,s10,w6,मातीमध्ये,lighten,50,25.00,2.000
s10_w7_lighten.mp4,s10,w7,जन्मलेले,lighten,50,25.00,2.000
s10_w8_lighten.mp4,s10,w8,एक,lighten,50,25.00,2.000
s10_w9_lighten.mp4,s10,w9,शूरवीर,lighten,50,25.00,2.000
s10_w10_lighten.mp4,s10,w10,आणि,lighten,50,25.00,2.000
s10_w11_lighten.mp4,s10,w11,महान,lighten,50,25.00,2.000
s10_w12_lighten.mp4,s10,w12,राजे,lighten,50,25.00,2.000
s10_w13_lighten.mp4,s10,w13,होते,lighten,50,25.00,2.000
s10_w14_lighten.mp4,s10,w14,त्यांनी,lighten,50,25.00,2.000
s10_w15_lighten.mp4,s10,w15,रयतेचे,lighten,50,25.00,2.000
s10_w16_lighten.mp4,s10,w16,राज्य,lighten,50,25.00,2.000
s10_w17_lighten.mp4,s10,w17,म्हणजेच,lighten,50,25.00,2.000
s10_w18_lighten.mp4,s10,w18,स्वराज्य,lighten,50,25.00,2.000
s10_w19_lighten.mp4,s10,w19,स्थापन,lighten,50,25.00,2.000
s10_w20_lighten.mp4,s10,w20,केले,lighten,50,25.00,2.000
s11_w1_base.mp4,s11,w1,छत्रपती,base,50,25.00,2.000
s11_w2_base.mp4,s11,w2,शिवाजी,base,50,25.00,2.000
s11_w3_base.mp4,s11,w3,महाराज,base,50,25.00,2.000
s11_w4_base.mp4,s11,w4,हे,base,50,25.00,2.000
s11_w5_base.mp4,s11,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s11_w6_base.mp4,s11,w6,मातीमध्ये,base,50,25.00,2.000
s11_w7_base.mp4,s11,w7,जन्मलेले,base,50,25.00,2.000
s11_w8_base.mp4,s11,w8,एक,base,50,25.00,2.000
s11_w9_base.mp4,s11,w9,शूरवीर,base,50,25.00,2.000
s11_w10_base.mp4,s11,w10,आणि,base,50,25.00,2.000
s11_w11_base.mp4,s11,w11,महान,base,50,25.00,2.000
s11_w12_base.mp4,s11,w12,राजे,base,50,25.00,2.000
s11_w13_base.mp4,s11,w13,होते,base,50,25.00,2.000
s11_w14_base.mp4,s11,w14,त्यांनी,base,50,25.00,2.000
s11_w15_base.mp4,s11,w15,रयतेचे,base,50,25.00,2.000
s11_w16_base.mp4,s11,w16,राज्य,base,50,25.00,2.000
s11_w17_base.mp4,s11,w17,म्हणजेच,base,50,25.00,2.000
s11_w18_base.mp4,s11,w18,स्वराज्य,base,50,25.00,2.000
s11_w19_base.mp4,s11,w19,स्थापन,base,50,25.00,2.000
s11_w20_base.mp4,s11,w20,केले,base,50,25.00,2.000
s11_w1_darken.mp4,s11,w1,छत्रपती,darken,50,25.00,2.000
s11_w2_darken.mp4,s11,w2,शिवाजी,darken,50,25.00,2.000
s11_w3_darken.mp4,s11,w3,महाराज,darken,50,25.00,2.000
s11_w4_darken.mp4,s11,w4,हे,darken,50,25.00,2.000
s11_w5_darken.mp4,s11,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s11_w6_darken.mp4,s11,w6,मातीमध्ये,darken,50,25.00,2.000
s11_w7_darken.mp4,s11,w7,जन्मलेले,darken,50,25.00,2.000
s11_w8_darken.mp4,s11,w8,एक,darken,50,25.00,2.000
s11_w9_darken.mp4,s11,w9,शूरवीर,darken,50,25.00,2.000
s11_w10_darken.mp4,s11,w10,आणि,darken,50,25.00,2.000
s11_w11_darken.mp4,s11,w11,महान,darken,50,25.00,2.000
s11_w12_darken.mp4,s11,w12,राजे,darken,50,25.00,2.000
s11_w13_darken.mp4,s11,w13,होते,darken,50,25.00,2.000
s11_w14_darken.mp4,s11,w14,त्यांनी,darken,50,25.00,2.000
s11_w15_darken.mp4,s11,w15,रयतेचे,darken,50,25.00,2.000
s11_w16_darken.mp4,s11,w16,राज्य,darken,50,25.00,2.000
s11_w17_darken.mp4,s11,w17,म्हणजेच,darken,50,25.00,2.000
s11_w18_darken.mp4,s11,w18,स्वराज्य,darken,50,25.00,2.000
s11_w19_darken.mp4,s11,w19,स्थापन,darken,50,25.00,2.000
s11_w20_darken.mp4,s11,w20,केले,darken,50,25.00,2.000
s11_w1_lighten.mp4,s11,w1,छत्रपती,lighten,50,25.00,2.000
s11_w2_lighten.mp4,s11,w2,शिवाजी,lighten,50,25.00,2.000
s11_w3_lighten.mp4,s11,w3,महाराज,lighten,50,25.00,2.000
s11_w4_lighten.mp4,s11,w4,हे,lighten,50,25.00,2.000
s11_w5_lighten.mp4,s11,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s11_w6_lighten.mp4,s11,w6,मातीमध्ये,lighten,50,25.00,2.000
s11_w7_lighten.mp4,s11,w7,जन्मलेले,lighten,50,25.00,2.000
s11_w8_lighten.mp4,s11,w8,एक,lighten,50,25.00,2.000
s11_w9_lighten.mp4,s11,w9,शूरवीर,lighten,50,25.00,2.000
s11_w10_lighten.mp4,s11,w10,आणि,lighten,50,25.00,2.000
s11_w11_lighten.mp4,s11,w11,महान,lighten,50,25.00,2.000
s11_w12_lighten.mp4,s11,w12,राजे,lighten,50,25.00,2.000
s11_w13_lighten.mp4,s11,w13,होते,lighten,50,25.00,2.000
s11_w14_lighten.mp4,s11,w14,त्यांनी,lighten,50,25.00,2.000
s11_w15_lighten.mp4,s11,w15,रयतेचे,lighten,50,25.00,2.000
s11_w16_lighten.mp4,s11,w16,राज्य,lighten,50,25.00,2.000
s11_w17_lighten.mp4,s11,w17,म्हणजेच,lighten,50,25.00,2.000
s11_w18_lighten.mp4,s11,w18,स्वराज्य,lighten,50,25.00,2.000
s11_w19_lighten.mp4,s11,w19,स्थापन,lighten,50,25.00,2.000
s11_w20_lighten.mp4,s11,w20,केले,lighten,50,25.00,2.000
s12_w1_base.mp4,s12,w1,छत्रपती,base,50,25.00,2.000
s12_w2_base.mp4,s12,w2,शिवाजी,base,50,25.00,2.000
s12_w3_base.mp4,s12,w3,महाराज,base,50,25.00,2.000
s12_w4_base.mp4,s12,w4,हे,base,50,25.00,2.000
s12_w5_base.mp4,s12,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s12_w6_base.mp4,s12,w6,मातीमध्ये,base,50,25.00,2.000
s12_w7_base.mp4,s12,w7,जन्मलेले,base,50,25.00,2.000
s12_w8_base.mp4,s12,w8,एक,base,50,25.00,2.000
s12_w9_base.mp4,s12,w9,शूरवीर,base,50,25.00,2.000
s12_w10_base.mp4,s12,w10,आणि,base,50,25.00,2.000
s12_w11_base.mp4,s12,w11,महान,base,50,25.00,2.000
s12_w12_base.mp4,s12,w12,राजे,base,50,25.00,2.000
s12_w13_base.mp4,s12,w13,होते,base,50,25.00,2.000
s12_w14_base.mp4,s12,w14,त्यांनी,base,50,25.00,2.000
s12_w15_base.mp4,s12,w15,रयतेचे,base,50,25.00,2.000
s12_w16_base.mp4,s12,w16,राज्य,base,50,25.00,2.000
s12_w17_base.mp4,s12,w17,म्हणजेच,base,50,25.00,2.000
s12_w18_base.mp4,s12,w18,स्वराज्य,base,50,25.00,2.000
s12_w19_base.mp4,s12,w19,स्थापन,base,50,25.00,2.000
s12_w20_base.mp4,s12,w20,केले,base,50,25.00,2.000
s12_w1_darken.mp4,s12,w1,छत्रपती,darken,50,25.00,2.000
s12_w2_darken.mp4,s12,w2,शिवाजी,darken,50,25.00,2.000
s12_w3_darken.mp4,s12,w3,महाराज,darken,50,25.00,2.000
s12_w4_darken.mp4,s12,w4,हे,darken,50,25.00,2.000
s12_w5_darken.mp4,s12,w5,महाराष्ट्राच्या,darken,50,25.00,2.000
s12_w6_darken.mp4,s12,w6,मातीमध्ये,darken,50,25.00,2.000
s12_w7_darken.mp4,s12,w7,जन्मलेले,darken,50,25.00,2.000
s12_w8_darken.mp4,s12,w8,एक,darken,50,25.00,2.000
s12_w9_darken.mp4,s12,w9,शूरवीर,darken,50,25.00,2.000
s12_w10_darken.mp4,s12,w10,आणि,darken,50,25.00,2.000
s12_w11_darken.mp4,s12,w11,महान,darken,50,25.00,2.000
s12_w12_darken.mp4,s12,w12,राजे,darken,50,25.00,2.000
s12_w13_darken.mp4,s12,w13,होते,darken,50,25.00,2.000
s12_w14_darken.mp4,s12,w14,त्यांनी,darken,50,25.00,2.000
s12_w15_darken.mp4,s12,w15,रयतेचे,darken,50,25.00,2.000
s12_w16_darken.mp4,s12,w16,राज्य,darken,50,25.00,2.000
s12_w17_darken.mp4,s12,w17,म्हणजेच,darken,50,25.00,2.000
s12_w18_darken.mp4,s12,w18,स्वराज्य,darken,50,25.00,2.000
s12_w19_darken.mp4,s12,w19,स्थापन,darken,50,25.00,2.000
s12_w20_darken.mp4,s12,w20,केले,darken,50,25.00,2.000
s12_w1_lighten.mp4,s12,w1,छत्रपती,lighten,50,25.00,2.000
s12_w2_lighten.mp4,s12,w2,शिवाजी,lighten,50,25.00,2.000
s12_w3_lighten.mp4,s12,w3,महाराज,lighten,50,25.00,2.000
s12_w4_lighten.mp4,s12,w4,हे,lighten,50,25.00,2.000
s12_w5_lighten.mp4,s12,w5,महाराष्ट्राच्या,lighten,50,25.00,2.000
s12_w6_lighten.mp4,s12,w6,मातीमध्ये,lighten,50,25.00,2.000
s12_w7_lighten.mp4,s12,w7,जन्मलेले,lighten,50,25.00,2.000
s12_w8_lighten.mp4,s12,w8,एक,lighten,50,25.00,2.000
s12_w9_lighten.mp4,s12,w9,शूरवीर,lighten,50,25.00,2.000
s12_w10_lighten.mp4,s12,w10,आणि,lighten,50,25.00,2.000
s12_w11_lighten.mp4,s12,w11,महान,lighten,50,25.00,2.000
s12_w12_lighten.mp4,s12,w12,राजे,lighten,50,25.00,2.000
s12_w13_lighten.mp4,s12,w13,होते,lighten,50,25.00,2.000
s12_w14_lighten.mp4,s12,w14,त्यांनी,lighten,50,25.00,2.000
s12_w15_lighten.mp4,s12,w15,रयतेचे,lighten,50,25.00,2.000
s12_w16_lighten.mp4,s12,w16,राज्य,lighten,50,25.00,2.000
s12_w17_lighten.mp4,s12,w17,म्हणजेच,lighten,50,25.00,2.000
s12_w18_lighten.mp4,s12,w18,स्वराज्य,lighten,50,25.00,2.000
s12_w19_lighten.mp4,s12,w19,स्थापन,lighten,50,25.00,2.000
s12_w20_lighten.mp4,s12,w20,केले,lighten,50,25.00,2.000
s13_w1_base.mp4,s13,w1,छत्रपती,base,50,25.00,2.000
s13_w2_base.mp4,s13,w2,शिवाजी,base,50,25.00,2.000
s13_w3_base.mp4,s13,w3,महाराज,base,50,25.00,2.000
s13_w4_base.mp4,s13,w4,हे,base,50,25.00,2.000
s13_w5_base.mp4,s13,w5,महाराष्ट्राच्या,base,50,25.00,2.000
s13_w6_base.mp4,s13,w6,मातीमध्ये,base,50,25.00,2.000
s13_w7_base.mp4,s13,w7,जन्मलेले,base,50,25.00,2.000
s13_w8_base.mp4,s13,w8,एक,base,50,25.00,2.000
s13_w9_base.mp4,s13,w9,शूरवीर,base,50,25.00,2.000
s13_w10_base.mp4,s13,w10,आणि,base,50,25.00,2.000
s13_w11_base.mp4,s13,w11,महान,base,50,25.00,2.000
s13_w12_base.mp4,s13,w12,राजे,base,50,25.00,2.000
s13_w13_base.mp4,s13,w13,होते,base,50,25.00,2.000
s13_w14_base.mp4,s13,w14,त्यांनी,base,50,25.00,2.000
